"ID","trial","condition","inclusion","inclusion2","item","style","instruction","question","DT_confidence","DT_confidenceRT"
16,47,"Polygraph",0,0,"2","Direct","TRUTH","Which secondary school did you attend?",0.787037037037037,1.19820973277092
16,48,"Polygraph",1,1,"22","Indirect","LIE","Are you in your 1st year in NTU?",0.462962962962963,2.98252431349829
16,49,"Polygraph",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.591666666666667,4.05039477907121
16,50,"Polygraph",1,1,"26","Direct","LIE","How often do you smoke?",0.185185185185185,1.08136403700337
16,51,"Polygraph",1,0,"17","Indirect","LIE","Did you not celebrate your 21st birthday?",0.268518518518518,0.931654747575521
16,52,"Polygraph",1,1,"7","Indirect","LIE","Is your favourite sport Basketball?",0.697222222222222,7.51679430296645
16,53,"Polygraph",1,1,"29","Direct","LIE","What brand of handphone do you use?",0.489814814814815,2.83290228247643
16,54,"Polygraph",1,1,"30","Indirect","LIE","Do you use a Lenovo laptop?",0.587037037037037,2.51760529028252
16,55,"Polygraph",1,1,"9","Direct","LIE","What is your favourite drink?",0.587962962962963,1.2486875988543
16,56,"Polygraph",1,1,"9","Direct","TRUTH","What is your favourite drink?",0.235185185185185,1.44925843458623
16,57,"Polygraph",1,0,"23","Indirect","TRUTH","Are you studying Accounting course in NTU?",0.438888888888889,3.65067907376215
16,58,"Polygraph",1,1,"28","Indirect","LIE","Are you a free-thinker?",0.721296296296296,4.71716399537399
16,59,"Polygraph",1,0,"27","Direct","LIE","How frequently do you drink alcohol?",0.678703703703704,2.38233305187896
16,60,"Polygraph",1,1,"6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.647222222222222,0.64873693883419
16,61,"Polygraph",0,0,"24","Indirect","TRUTH","Is your mum 42 years old this year?",0.647222222222222,1.6822289833799
16,62,"Polygraph",1,1,"17","Indirect","TRUTH","Did you celebrate your 21st birthday at NTU?",0.647222222222222,1.41687379777431
16,63,"Polygraph",1,1,"19","Direct","TRUTH","Which MRT station is closest to your house?",0.760185185185185,1.08252405701205
16,64,"Polygraph",1,1,"18","Direct","LIE","What was the last country you visited?",0.421296296296296,1.0140889803879
16,65,"Polygraph",1,1,"18","Indirect","TRUTH","Was the last country you visited Singapore?",0.571296296296296,5.4661111230962
16,66,"Polygraph",1,1,"3","Direct","LIE","Who is your closest friend back in secondary school?",0.702777777777778,1.74820832069963
16,67,"Polygraph",1,1,"27","Direct","TRUTH","How frequently do you drink alcohol?",0.690740740740741,1.56505125761032
16,68,"Polygraph",0,0,"25","Indirect","LIE","Is your dad 47 years old this year?",0.42037037037037,2.61661183089018
16,69,"Polygraph",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.614814814814815,2.36950803082436
16,70,"Polygraph",1,1,"7","Direct","TRUTH","What is your favourite sport?",0.612962962962963,3.94947754172608
16,71,"Polygraph",1,1,"28","Direct","TRUTH","What religion do you practice?",0.631481481481482,1.43250294821337
16,72,"Polygraph",0,0,"25","Indirect","TRUTH","Is your dad 52 years old this year?",0.631481481481482,1.73231386719272
16,73,"Polygraph",1,1,"30","Indirect","TRUTH","Do you use a Huawei laptop?",0.631481481481482,1.70110721560195
16,74,"Polygraph",1,1,"3","Indirect","TRUTH","Is Jack your closest friend back in secondary school?",0.631481481481482,0.601024705450982
16,75,"Polygraph",0,0,"24","Indirect","LIE","Is your mum 48 years old this year?",0.631481481481482,0.681800071150064
16,76,"Polygraph",1,1,"26","Indirect","TRUTH","Do you not smoke at all? ",0.647222222222222,2.11613832740113
16,77,"Polygraph",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.690740740740741,2.76708879927173
16,78,"Polygraph",1,1,"1","Direct","LIE","Which primary school are you from?",0.396296296296296,2.16567496117204
16,79,"Polygraph",1,1,"29","Indirect","TRUTH","Do you use a Apple phone?",0.774074074074074,1.01558616291732
16,80,"Polygraph",1,1,"1","Direct","TRUTH","Which primary school are you from?",0.775,0.766801039688289
17,1,"Social",1,1,"20","Indirect","LIE","Is your house on the 11th floor of the building?",0.991666666666667,7.25004138378426
17,2,"Social",1,1,"20","Direct","TRUTH","Which floor of the building is your house on?",1,1.45108636375517
17,3,"Social",1,1,"1","Indirect","TRUTH","Are you from St Nicholas Girls Primary School?",0.977777777777778,4.83367990655825
17,4,"Social",1,1,"2","Indirect","LIE","Are you from St Nicholas Girls Secondary School?",0.865740740740741,1.71560457674786
17,5,"Social",1,1,"6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.812037037037037,2.19920133147389
17,6,"Social",1,1,"14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.525,1.51436134101823
17,7,"Social",1,1,"12","Direct","LIE","What was your favourite subject back in secondary school?",0.0657407407407408,2.18433151952922
17,8,"Social",1,1,"14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.398148148148148,2.03275997471064
17,9,"Social",0,0,"27","Direct","TRUTH","How frequently do you drink alcohol?",0.67037037037037,1.28171833092347
17,10,"Social",1,0,"27","Direct","LIE","How frequently do you drink alcohol?",0.112037037037037,1.1985209104605
17,11,"Social",1,1,"23","Indirect","TRUTH","Are you studying Biological Sciences course in NTU?",0.761111111111111,1.43190850224346
17,12,"Social",1,1,"9","Indirect","LIE","Is your favourite drink Milo?",0.300925925925926,1.79835896985605
17,13,"Social",1,1,"28","Indirect","LIE","Is your religion Christianity?",0.303703703703704,2.6029620282352
17,14,"Social",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.715740740740741,1.46669402066618
17,15,"Social",1,1,"19","Indirect","TRUTH","Is the Eunos station the closest MRT to your house?",0.490740740740741,1.9480666546151
17,16,"Social",1,1,"15","Indirect","TRUTH","Are you from Nanyang Junior College?",0.611111111111111,1.63361048465595
17,17,"Social",1,1,"29","Direct","TRUTH","What brand of handphone do you use?",0.789814814814815,0.581507435534149
17,18,"Social",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.673148148148148,1.24795617070049
17,19,"Social",1,1,"16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.550925925925926,1.63222590368241
17,20,"Social",1,0,"6","Indirect","TRUTH","Were you in the Hockey CCA during secondary school?",0.727777777777778,3.0006059948355
17,21,"Social",1,1,"5","Direct","TRUTH","What is your favourite country you visited? ",0.450925925925926,3.41723149176687
17,22,"Social",1,1,"28","Direct","TRUTH","What religion do you practice?",0.327777777777778,4.38349980814382
17,23,"Social",1,1,"19","Indirect","LIE","Is the Kovan station the closest MRT to your house?",0.183333333333333,2.33310855831951
17,24,"Social",1,1,"24","Direct","TRUTH","How old is your mum? (Eg. 45, 52)",0.799074074074074,1.16499036969617
17,25,"Social",1,1,"16","Indirect","TRUTH","Do you have 1 sibling?",0.649074074074074,1.46595649654046
17,26,"Social",1,1,"29","Direct","LIE","What brand of handphone do you use?",0.698148148148148,2.71592858666554
17,27,"Social",1,1,"3","Direct","LIE","Who is your closest friend back in secondary school?",0.699074074074074,1.03143794974312
17,28,"Social",1,1,"8","Direct","TRUTH","What is your favourite food?",0.680555555555556,2.06819062586874
17,29,"Social",1,1,"24","Direct","LIE","How old is your mum? (Eg. 45, 52)",0.640740740740741,1.94812215398997
17,30,"Social",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",0.767592592592593,3.08304568100721
17,31,"Social",1,1,"8","Indirect","LIE","Is your favourite food Pizza?",0.767592592592593,1.1482050488703
17,32,"Social",1,1,"21","Indirect","TRUTH","Are you from School of Biological Sciences in NTU?",0.767592592592593,0.882086033932865
17,33,"Social",1,1,"12","Indirect","TRUTH","Was your favourite subject E math back in secondary school?",0.586111111111111,2.3668469786644
17,34,"Social",1,1,"15","Indirect","LIE","Are you from Singapore Polytechnic?",0.461111111111111,3.00017612054944
17,35,"Social",1,1,"3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.692592592592593,1.39864968042821
17,36,"Social",1,1,"5","Indirect","LIE","Is your favourite country Taiwan?",0.990740740740741,4.70031708059832
17,37,"Social",1,1,"23","Direct","LIE","What course are you studying?",0.240740740740741,2.38491165731102
17,38,"Social",1,1,"1","Indirect","LIE","Are you from Yishun Primary School?",0.240740740740741,1.16487423935905
17,39,"Social",0,0,"9","Indirect","TRUTH","Is your favourite drink Orange Juice?",0.850925925925926,0.44847214827314
17,40,"Social",1,1,"21","Indirect","LIE","Are you from School of Humanities in NTU?",0.850925925925926,1.39818323450163
17,41,"Polygraph",1,1,"2","Indirect","TRUTH","Are you from Temasek Secondary School?",1,2.45054934127256
17,42,"Polygraph",1,0,"27","Indirect","LIE","Do you drink alcohol socially?",0.688888888888889,2.00160368857905
17,43,"Polygraph",1,1,"8","Direct","LIE","What is your favourite food?",0.758333333333333,3.73327948153019
17,44,"Polygraph",1,1,"6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",1,2.20024008816108
17,45,"Polygraph",1,1,"9","Direct","LIE","What is your favourite drink?",0.537037037037037,3.60047292616218
17,46,"Polygraph",1,1,"14","Indirect","TRUTH","Is your favourite flavour Strawberry?",0.537037037037037,3.50033523794264
17,47,"Polygraph",1,0,"5","Indirect","TRUTH","Is your favourite country Italy?",0.866666666666667,3.39938784576952
17,48,"Polygraph",1,1,"1","Direct","LIE","Which primary school are you from?",0.206481481481481,2.03386128786951
17,49,"Polygraph",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.958333333333333,2.16703644441441
17,50,"Polygraph",1,1,"28","Indirect","TRUTH","Are you a free-thinker?",0.961111111111111,1.23216341156512
17,51,"Polygraph",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",1,0.798618819564581
17,52,"Polygraph",1,1,"14","Indirect","LIE","Is your favourite flavour Chocolate?",0.540740740740741,2.16744514601305
17,53,"Polygraph",1,1,"21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.692592592592593,4.66690074512735
17,54,"Polygraph",1,1,"20","Indirect","TRUTH","Is your house on the 8th floor of the building?",0.852777777777778,2.23302797274664
17,55,"Polygraph",1,1,"3","Indirect","LIE","Is Christy your closest friend back in secondary school?",0.994444444444444,2.71764487726614
17,56,"Polygraph",1,1,"12","Indirect","LIE","Was your favourite subject History back in secondary school?",0.852777777777778,1.71547850174829
17,57,"Polygraph",1,1,"28","Direct","LIE","What religion do you practice?",1,2.60009822947904
17,58,"Polygraph",1,1,"12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.928703703703704,2.21648197015747
17,59,"Polygraph",1,1,"15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.989814814814815,2.13276805868372
17,60,"Polygraph",1,1,"24","Indirect","TRUTH","Is your mum 55 years old this year?",0.955555555555555,1.69888245407492
17,61,"Polygraph",1,1,"23","Indirect","LIE","Are you studying Accounting course in NTU?",0.143518518518519,3.00102592492476
17,62,"Polygraph",1,1,"8","Indirect","TRUTH","Is your favourite food Sushi?",0.82037037037037,1.93204516358674
17,63,"Polygraph",0,0,"3","Indirect","TRUTH","Is Benedict your closest friend back in secondary school?",0.82037037037037,1.46533574489877
17,64,"Polygraph",1,1,"20","Direct","LIE","Which floor of the building is your house on?",0.82037037037037,1.41514467541128
17,65,"Polygraph",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.82037037037037,1.16521813860163
17,66,"Polygraph",1,1,"29","Indirect","LIE","Do you use a Huawei phone?",0.82037037037037,1.29861464910209
17,67,"Polygraph",1,1,"16","Indirect","LIE","Do you have 3 siblings?",0.978703703703704,2.09964589867741
17,68,"Polygraph",1,1,"5","Direct","LIE","What is your favourite country you visited? ",0.0185185185185185,2.33347363071516
17,69,"Polygraph",1,1,"23","Direct","TRUTH","What course are you studying?",1,1.88145469548181
17,70,"Polygraph",1,1,"19","Direct","TRUTH","Which MRT station is closest to your house?",0.821296296296296,2.63285146746784
17,71,"Polygraph",1,1,"29","Indirect","TRUTH","Do you use a Apple phone?",0.878703703703704,2.06740337749943
17,72,"Polygraph",1,1,"22","Indirect","LIE","Are you in your 3rd year in NTU?",0.878703703703704,1.48138674953952
17,73,"Polygraph",1,1,"24","Indirect","LIE","Is your mum 47 years old this year?",0.321296296296296,3.20018234383315
17,74,"Polygraph",1,1,"1","Direct","TRUTH","Which primary school are you from?",0.287037037037037,3.44897901592776
17,75,"Polygraph",1,1,"22","Indirect","TRUTH","Are you in your 1st year in NTU?",0.798148148148148,1.81605985900387
17,76,"Polygraph",1,1,"2","Direct","LIE","Which secondary school did you attend?",0.826851851851852,0.83183208713308
17,77,"Polygraph",1,1,"15","Direct","LIE","Which polytechnic or junior college are you from?",0.862037037037037,0.782416395843029
17,78,"Polygraph",1,1,"6","Indirect","LIE","Were you in the Band CCA during secondary school?",0.918518518518519,1.34918875619769
17,79,"Polygraph",1,1,"27","Indirect","TRUTH","Do you drink alcohol frequently?",0.918518518518519,2.06889157788828
17,80,"Polygraph",0,0,"9","Direct","TRUTH","What is your favourite drink?",0.991666666666667,1.53308847593144
18,1,"Social",1,1,"3","Indirect","TRUTH","Is Vera your closest friend back in secondary school?",1,3.18269895855337
18,2,"Social",0,0,"23","Indirect","LIE","Are you studying Communication Studies course in NTU?",0.00277777777777777,2.13495400361717
18,3,"Social",1,0,"21","Indirect","TRUTH","Are you from Nanyang Business School in NTU?",1,1.58111766120419
18,4,"Social",1,1,"3","Direct","LIE","Who is your closest friend back in secondary school?",1,1.44904830865562
18,5,"Social",1,0,"28","Indirect","LIE","Are you a free-thinker?",0,5.18455864721909
18,6,"Social",1,0,"1","Indirect","LIE","Are you from CHIJ Our Lady Queen of Peace?",0.27962962962963,4.96691761957482
18,7,"Social",1,1,"10","Indirect","TRUTH","Do you hate eating Vegetables the most?",1,3.65019851224497
18,8,"Social",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",0.312037037037037,0.998913122806698
18,9,"Social",1,1,"15","Direct","LIE","Which polytechnic or junior college are you from?",0.853703703703704,3.18581009563059
18,10,"Social",1,1,"26","Indirect","LIE","Do you smoke socially?",0.277777777777778,2.10145746730268
18,11,"Social",1,1,"18","Direct","LIE","What was the last country you visited?",0.890740740740741,0.764414594508708
18,12,"Social",1,1,"15","Indirect","TRUTH","Are you from Eunoia Junior College?",1,1.33169895410538
18,13,"Social",1,1,"28","Direct","TRUTH","What religion do you practice?",0.792592592592593,0.714767283760011
18,14,"Social",1,1,"27","Direct","LIE","How frequently do you drink alcohol?",0.25,1.94899248937145
18,15,"Social",1,1,"20","Direct","LIE","Which floor of the building is your house on?",0.830555555555555,2.00171596975997
18,16,"Social",1,1,"6","Indirect","LIE","Were you in the Choir CCA during secondary school?",0.79537037037037,0.765256699174643
18,17,"Social",1,1,"6","Indirect","TRUTH","Were you in the English Drama CCA during secondary school?",1,2.30002874368802
18,18,"Social",1,1,"20","Direct","TRUTH","Which floor of the building is your house on?",0.264814814814815,0.899018281605095
18,19,"Social",1,1,"1","Direct","TRUTH","Which primary school are you from?",0.92037037037037,0.531933268066496
18,20,"Social",1,1,"29","Direct","TRUTH","What brand of handphone do you use?",1,2.38476729672402
18,21,"Social",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.296296296296296,0.782438210211694
18,22,"Social",1,1,"26","Direct","TRUTH","How often do you smoke?",0.90462962962963,0.566306876484305
18,23,"Social",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.218518518518519,1.69802430924028
18,24,"Social",1,1,"16","Indirect","LIE","Do you have 0 siblings?",0.200925925925926,0.815690295305103
18,25,"Social",1,1,"8","Direct","TRUTH","What is your favourite food?",0.997222222222222,0.831222242675722
18,26,"Social",1,1,"9","Indirect","LIE","Is your favourite drink Mocha?",0.79537037037037,4.15059181535617
18,27,"Social",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.251851851851852,0.949525020550936
18,28,"Social",1,1,"2","Indirect","LIE","Are you from Anderson Secondary School?",0.112037037037037,0.665998650249094
18,29,"Social",1,1,"18","Indirect","TRUTH","Was the last country you visited Japan?",0.85462962962963,0.731586609501392
18,30,"Social",1,1,"9","Direct","TRUTH","What is your favourite drink?",0.85462962962963,1.51507705030963
18,31,"Social",1,1,"5","Indirect","LIE","Is your favourite country India?",0.113888888888889,1.83361285878345
18,32,"Social",1,1,"19","Direct","TRUTH","Which MRT station is closest to your house?",1,1.00001186970621
18,33,"Social",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.246296296296296,1.05064211739227
18,34,"Social",1,1,"29","Direct","LIE","What brand of handphone do you use?",0.239814814814815,1.61479833722115
18,35,"Social",1,1,"23","Direct","TRUTH","What course are you studying?",0.862962962962963,1.61535557033494
18,36,"Social",0,0,"27","Direct","TRUTH","How frequently do you drink alcohol?",0.158333333333333,4.26644879905507
18,37,"Social",1,1,"10","Indirect","LIE","Do you hate eating Ramen the most?",0.943518518518519,0.867909795604646
18,38,"Social",1,1,"19","Indirect","LIE","Is the Simei station the closest MRT to your house?",0.191666666666667,1.4821014967747
18,39,"Social",1,0,"8","Indirect","LIE","Is your favourite food Chicken?",0.0185185185185185,0.765394644346088
18,40,"Social",1,1,"5","Direct","TRUTH","What is your favourite country you visited? ",0.97962962962963,1.23185351677239
18,41,"Polygraph",0,0,"27","Indirect","TRUTH","Do you drink alcohol socially?",0.991666666666667,1.96474643191323
18,42,"Polygraph",1,1,"29","Indirect","LIE","Do you use a Apple phone?",0,1.01523552648723
18,43,"Polygraph",1,1,"20","Indirect","TRUTH","Is your house on the 15th floor of the building?",1,1.6482050488703
18,44,"Polygraph",1,1,"3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.994444444444444,0.948150384239852
18,45,"Polygraph",1,1,"5","Indirect","TRUTH","Is your favourite country Korea?",1,1.44834863999858
18,46,"Polygraph",1,1,"9","Indirect","TRUTH","Is your favourite drink Green Tea?",1,0.400400296319276
18,47,"Polygraph",1,1,"18","Indirect","LIE","Was the last country you visited Mongolia?",0,1.13238341733813
18,48,"Polygraph",1,1,"15","Indirect","LIE","Are you from Temasek Polytechnic?",0.00277777777777777,0.833476517815143
18,49,"Polygraph",1,1,"8","Direct","LIE","What is your favourite food?",0.00277777777777777,1.01543731056154
18,50,"Polygraph",1,1,"26","Direct","LIE","How often do you smoke?",0.00277777777777777,0.715935323853046
18,51,"Polygraph",1,1,"28","Indirect","TRUTH","Is your religion Catholicisim?",0.990740740740741,1.24885120801628
18,52,"Polygraph",1,1,"19","Indirect","TRUTH","Is the Bukit Batok station the closest MRT to your house?",1,5.13307250011712
18,53,"Polygraph",1,0,"1","Indirect","TRUTH","Are you from Woodlands Primary School?",0,1.81480103218928
18,54,"Polygraph",1,0,"29","Indirect","TRUTH","Do you use a Xiaomi phone?",1,0.950839666649699
18,55,"Polygraph",1,1,"28","Direct","LIE","What religion do you practice?",0,1.63121666060761
18,56,"Polygraph",1,1,"15","Direct","TRUTH","Which polytechnic or junior college are you from?",1,1.18197362497449
18,57,"Polygraph",1,1,"10","Direct","TRUTH","What food do you hate the most?",1,0.881390856113285
18,58,"Polygraph",1,1,"22","Indirect","TRUTH","Are you in your 3rd year in NTU?",0,0.932105795480311
18,59,"Polygraph",1,0,"20","Indirect","LIE","Is your house on the 6th floor of the building?",0,2.75147793442011
18,60,"Polygraph",1,1,"26","Indirect","TRUTH","Do you not smoke at all? ",1,1.08156485902146
18,61,"Polygraph",1,1,"2","Indirect","TRUTH","Are you from Singapore Chinese Girls School?",1,0.581415044609457
18,62,"Polygraph",1,1,"23","Direct","LIE","What course are you studying?",0.000925925925925941,0.982204474043101
18,63,"Polygraph",1,1,"6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0,0.615305204875767
18,64,"Polygraph",1,1,"16","Indirect","TRUTH","Do you have 2 siblings?",1,0.964790702331811
18,65,"Polygraph",1,1,"18","Direct","TRUTH","What was the last country you visited?",1,0.500169383361936
18,66,"Polygraph",1,0,"8","Indirect","TRUTH","Is your favourite food Sushi?",1,2.98313062917441
18,67,"Polygraph",1,1,"10","Direct","LIE","What food do you hate the most?",0,0.881808861158788
18,68,"Polygraph",1,1,"9","Direct","LIE","What is your favourite drink?",0,2.71594879729673
18,69,"Polygraph",1,0,"21","Indirect","LIE","Are you from Wee Kim Wee School of Communication and Information in NTU?",0,0.465723594184965
18,70,"Polygraph",1,1,"2","Direct","LIE","Which secondary school did you attend?",0,2.80012690927833
18,71,"Polygraph",1,1,"16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0,1.51491151610389
18,72,"Polygraph",1,1,"27","Indirect","LIE","Do you not drink alcohol at all? ",0,0.450303927529603
18,73,"Polygraph",1,1,"21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",1,0.714779795147479
18,74,"Polygraph",1,1,"6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0,1.13158173346892
18,75,"Polygraph",1,1,"5","Direct","LIE","What is your favourite country you visited? ",0,2.51634453842416
18,76,"Polygraph",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",0,0.647428066469729
18,77,"Polygraph",1,1,"3","Indirect","LIE","Is Nicole your closest friend back in secondary school?",0.00277777777777777,0.39867277815938
18,78,"Polygraph",1,0,"22","Indirect","LIE","Are you in your 1st year in NTU?",0,0.948135948274285
18,79,"Polygraph",1,0,"23","Indirect","TRUTH","Are you studying Biological Sciences course in NTU?",0,7.26669677952304
18,80,"Polygraph",1,1,"1","Direct","LIE","Which primary school are you from?",0,0.815474074799567
19,1,"Social",1,1,"27","Direct","TRUTH","How frequently do you drink alcohol?",NA,NA
19,2,"Social",1,1,"13","Direct","LIE","What is your dream job growing up?",NA,NA
19,3,"Social",1,1,"13","Indirect","TRUTH","Did you have no dream job growing up?",NA,NA
19,4,"Social",1,1,"30","Indirect","TRUTH","Do you use a HP laptop?",NA,NA
19,5,"Social",1,1,"9","Direct","TRUTH","What is your favourite drink?",NA,NA
19,6,"Social",1,1,"22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",NA,NA
19,7,"Social",1,1,"6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",NA,NA
19,8,"Social",1,1,"28","Indirect","LIE","Is your religion Christianity?",NA,NA
19,9,"Social",1,1,"29","Indirect","TRUTH","Do you use a Apple phone?",NA,NA
19,10,"Social",1,1,"7","Direct","LIE","What is your favourite sport?",NA,NA
19,11,"Social",1,1,"16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",NA,NA
19,12,"Social",1,1,"2","Direct","LIE","Which secondary school did you attend?",NA,NA
19,13,"Social",1,1,"20","Direct","LIE","Which floor of the building is your house on?",NA,NA
19,14,"Social",1,1,"15","Indirect","LIE","Are you from Anglo Chinese Junior College?",NA,NA
19,15,"Social",1,1,"12","Direct","TRUTH","What was your favourite subject back in secondary school?",NA,NA
19,16,"Social",1,1,"26","Indirect","LIE","Do you not smoke at all? ",NA,NA
19,17,"Social",1,1,"12","Direct","LIE","What was your favourite subject back in secondary school?",NA,NA
19,18,"Social",1,1,"23","Indirect","LIE","Are you studying Biological Sciences course in NTU?",NA,NA
19,19,"Social",1,1,"20","Indirect","TRUTH","Is your house on the 4th floor of the building?",NA,NA
19,20,"Social",1,1,"1","Indirect","LIE","Are you from Woodlands Primary School?",NA,NA
19,21,"Social",1,1,"21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",NA,NA
19,22,"Social",1,1,"1","Indirect","TRUTH","Are you from Gan Eng Seng Primary School?",NA,NA
19,23,"Social",1,1,"27","Indirect","LIE","Do you not drink alcohol at all? ",NA,NA
19,24,"Social",1,1,"2","Indirect","TRUTH","Are you from Temasek Secondary School?",NA,NA
19,25,"Social",1,1,"26","Direct","TRUTH","How often do you smoke?",NA,NA
19,26,"Social",1,1,"15","Direct","TRUTH","Which polytechnic or junior college are you from?",NA,NA
19,27,"Social",1,1,"21","Indirect","TRUTH","Are you from School of Social Sciences in NTU?",NA,NA
19,28,"Social",1,1,"30","Direct","LIE","What brand of laptop do you mainly use?",NA,NA
19,29,"Social",1,1,"29","Direct","LIE","What brand of handphone do you use?",NA,NA
19,30,"Social",1,1,"14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",NA,NA
19,31,"Social",1,1,"7","Indirect","TRUTH","Is your favourite sport Softball?",NA,NA
19,32,"Social",1,1,"9","Indirect","LIE","Is your favourite drink Plain Water?",NA,NA
19,33,"Social",1,1,"22","Indirect","TRUTH","Are you in your 1st year in NTU?",NA,NA
19,34,"Social",1,1,"14","Indirect","TRUTH","Is your favourite flavour Chocolate?",NA,NA
19,35,"Social",1,1,"16","Indirect","LIE","Do you have 3 siblings?",NA,NA
19,36,"Social",1,1,"19","Indirect","TRUTH","Is the Bishan station the closest MRT to your house?",NA,NA
19,37,"Social",1,1,"6","Indirect","TRUTH","Were you in the Choir CCA during secondary school?",NA,NA
19,38,"Social",1,1,"23","Direct","TRUTH","What course are you studying?",NA,NA
19,39,"Social",1,1,"19","Direct","LIE","Which MRT station is closest to your house?",NA,NA
19,40,"Social",1,1,"28","Indirect","TRUTH","Are you a free-thinker?",NA,NA
19,41,"Polygraph",1,1,"30","Indirect","LIE","Do you use a Apple laptop?",NA,NA
19,42,"Polygraph",1,1,"2","Direct","TRUTH","Which secondary school did you attend?",NA,NA
19,43,"Polygraph",1,1,"1","Direct","LIE","Which primary school are you from?",NA,NA
19,44,"Polygraph",1,1,"22","Indirect","LIE","Are you in your 3rd year in NTU?",NA,NA
19,45,"Polygraph",1,1,"15","Indirect","TRUTH","Are you from Singapore Polytechnic?",NA,NA
19,46,"Polygraph",1,1,"1","Direct","TRUTH","Which primary school are you from?",NA,NA
19,47,"Polygraph",1,1,"7","Direct","TRUTH","What is your favourite sport?",NA,NA
19,48,"Polygraph",1,1,"22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",NA,NA
19,49,"Polygraph",1,1,"14","Indirect","LIE","Do you like all flavours equally?",NA,NA
19,50,"Polygraph",1,1,"30","Direct","TRUTH","What brand of laptop do you mainly use?",NA,NA
19,51,"Polygraph",1,1,"29","Indirect","LIE","Do you use a Huawei phone?",NA,NA
19,52,"Polygraph",1,1,"15","Direct","LIE","Which polytechnic or junior college are you from?",NA,NA
19,53,"Polygraph",1,1,"13","Indirect","LIE","Is your dream job a Teacher when you were growing up?",NA,NA
19,54,"Polygraph",1,1,"27","Indirect","TRUTH","Do you drink alcohol frequently?",NA,NA
19,55,"Polygraph",1,1,"19","Indirect","LIE","Is the Redhill station the closest MRT to your house?",NA,NA
19,56,"Polygraph",1,1,"23","Indirect","TRUTH","Are you studying Sociology course in NTU?",NA,NA
19,57,"Polygraph",1,1,"23","Direct","LIE","What course are you studying?",NA,NA
19,58,"Polygraph",1,1,"9","Indirect","TRUTH","Is your favourite drink Rootbeer?",NA,NA
19,59,"Polygraph",1,1,"6","Indirect","LIE","Were you in the Softball CCA during secondary school?",NA,NA
19,60,"Polygraph",1,1,"21","Indirect","LIE","Are you from Nanyang Business School in NTU?",NA,NA
19,61,"Polygraph",1,1,"12","Indirect","TRUTH","Did you have no favourite subject back in secondary school?",NA,NA
19,62,"Polygraph",1,1,"29","Direct","TRUTH","What brand of handphone do you use?",NA,NA
19,63,"Polygraph",1,1,"9","Direct","LIE","What is your favourite drink?",NA,NA
